directory_name,git_describe,git_current_tag,git_current_commit,github_url
node-gyp@9.4.0,v9.4.0,v9.4.0,33391db3a0008eff8408890da6ab232f2f90fcab,https://github.com/nodejs/node-gyp
@azure-msal-common@15.5.1,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
node-addon-api@3.2.1,3.2.1,3.2.1,a0c0492f7ceee6a35de9b272ba2231824a61beca,https://github.com/nodejs/node-addon-api
react@16.8.4,v16.8.4,v16.8.4,d8a73b5eb6c7217850103193635ff1b556925ed5,https://github.com/facebook/react
@cspell-dict-fsharp@1.1.0,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@serialport-parser-spacepacket@13.0.0,v13.0.0,v13.0.0,701ffd844f0950164da4dda4dca57e94891177a9,https://github.com/serialport/node-serialport
@react-native-codegen@0.73.3,v0.73.3,v0.73.3,53061d7b85a98f442f1b652488f9e150563d3c96,
mongodb-query-parser@4.3.2,@mongodb-js/devtools-connect@3.7.2,@mongodb-js/devtools-connect@3.7.2,7c6900dcf68dd9c55e3f527c9b005c60f62c9d8b,https://github.com/mongodb-js/devtools-shared
@cspell-dict-rust@4.0.11,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@jscpd-tokenizer@latest,@jscpd/badge-reporter@4.0.1-86-ge8381ad,,e8381ad59d3b0b8d8699b3c3e63df8f5ba56161e,https://github.com/kucherenko/jscpd
tree-sitter-typescript@0.20.5,v0.20.5,v0.20.5,7db8390a16a2cae317f4f4423a7b642cd4cad8c9,https://github.com/tree-sitter/tree-sitter-typescript
@aws-amplify-core@5.8.13,@aws-amplify/adapter-nextjs@1.6.3-2-g936c0f79f,,936c0f79f061a14b239695f3aa2222d4fb9ac028,
@react-native-gradle-plugin@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
antlr4@4.11.0,v4.11.0,v4.11.0,d23f010a3642a650076caea5a03b586cba37d7a0,https://github.com/antlr/antlr4
node-addon-api@1.7.1,1.7.1,1.7.1,5a7f8b2c7daae0ed898c198e13e56332169b3571,https://github.com/nodejs/node-addon-api
@azure-msal-node@2.7.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
scheduler@0.19.1,v19.1.0-262-gb07717d857,,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,https://github.com/facebook/react
node-addon-api@latest,v8.3.1-7-g1e57a0a,,1e57a0ae82786c320c784ec6b67f357c85733132,https://github.com/nodejs/node-addon-api
bare-fs@4.1.2,v4.1.2,v4.1.2,6d07709dcb46bf149898f33b4b69cda80975cf5e,https://github.com/holepunchto/bare-fs
bser@2.0.0,v2025.05.26.00-5-g2a61e8109,,2a61e8109ca9e74f4b663a8f0c64bb88bf69a9c6,https://github.com/facebook/watchman
utf-8-validate@5.0.7,v5.0.7,v5.0.7,c3a9e8a6dc9dfd968834a524c76dd9ad43a3bb5c,https://github.com/websockets/utf-8-validate
@webassemblyjs-wasm-edit@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
@serialport-parser-ready@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
@serialport-stream@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
cpu-features@0.0.7,v0.0.7,v0.0.7,9e228df95b21ca4f844215cbe48eff07ca1ed3c0,https://github.com/mscdex/cpu-features
@serialport-parser-inter-byte-timeout@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
react-dom@19.1.0,v19.1.0,v19.1.0,4a9df08157f001c01b078d259748512211233dcf,https://github.com/facebook/react
@azure-msal-common@14.9.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@cspell-dict-companies@3.1.15,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@react-native-normalize-colors@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
adal-node@0.2.4,v0.2.4,v0.2.4,e9ed1408464c38d0cf6ccd8fb0ca85965c5218b8,https://github.com/AzureAD/microsoft-authentication-library-for-js
node-gyp@3.8.0,v3.8.0,v3.8.0,9a404d6d36dcf9c7be2ae9963019c4d89bbb9155,https://github.com/nodejs/node-gyp
@msgpackr-extract-msgpackr-extract-linux-x64@2.2.0,v2.2.0,v2.2.0,91c6fcb29a94d8ce942bd7a82339ba13a34f3791,
node-gyp@5.1.0,v5.1.0,v5.1.0,fe8a1ff7773c19c958424fda5efd6fb2e2cc01dc,https://github.com/nodejs/node-gyp
tree-sitter-c-sharp@0.20.0,v0.20.0,v0.20.0,7a47daeaf0d410dd1a91c97b274bb7276dd96605,https://github.com/tree-sitter/tree-sitter-c-sharp
antlr4@4.13.1-patch-1,4.13.2-28-g09d527fdd,,09d527fddd8dcd3733d7275cf3436a1a9e1e12db,https://github.com/antlr/antlr4
flow-parser@0.45.0,v0.45.0,v0.45.0,42c5df66157d0eafd1385980667180c8fb94a2fa,https://github.com/facebook/flow
react-is@16.12.0,v16.12.0,v16.12.0,b53ea6ca05d2ccb9950b40b33f74dfee0421d872,https://github.com/facebook/react
mongodb-log-writer@2.4.1,@mongodb-js/devtools-connect@3.7.2,@mongodb-js/devtools-connect@3.7.2,7c6900dcf68dd9c55e3f527c9b005c60f62c9d8b,https://github.com/mongodb-js/devtools-shared
@parcel-watcher-linux-arm64-glibc@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
react-is@19.0.0,v19.0.0,v19.0.0,7aa5dda3b3e4c2baa905a59b922ae7ec14734b24,https://github.com/facebook/react
bufferutil@latest,v4.0.9-3-gbce9eb7,,bce9eb751360682efc1963802d372f07d32360e5,https://github.com/websockets/bufferutil
react@latest,v19.1.0-262-gb07717d857,,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,https://github.com/facebook/react
mongodb-client-encryption@6.3.0,v6.3.0,v6.3.0,03a46458b6638c6ce64c2137f459643c617b3ec2,https://github.com/mongodb-js/mongodb-client-encryption
@webassemblyjs-ast@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
flow-parser@0.243.0,v0.243.0,v0.243.0,98198a1111202f2dc777e1b9819460cc1f0969b8,https://github.com/facebook/flow
nan@2.20.0,v2.20.0,v2.20.0,4d1d74e0a9ea8fa8091b88e45dc57e4c7eb9cdf7,https://github.com/nodejs/nan
bare-os@3.6.0,v3.6.0,v3.6.0,b326657150a7fe0b09f5205916e5ee74ed44f5e0,https://github.com/holepunchto/bare-os
@webassemblyjs-utf8@1.11.1,v1.11.1,v1.11.1,3f07e2db2031afe0ce686630418c542938c1674b,https://github.com/xtuc/webassemblyjs
@jscpd-core@latest,@jscpd/badge-reporter@4.0.1-86-ge8381ad,,e8381ad59d3b0b8d8699b3c3e63df8f5ba56161e,https://github.com/kucherenko/jscpd
@grpc-proto-loader@0.6.4,@grpc/proto-loader@0.6.4,@grpc/proto-loader@0.6.4,9f43411d2cd1d0aa63c65388bdc71d728c2749e6,https://github.com/grpc/grpc-node
bufferutil@4.0.5,v4.0.5,v4.0.5,3923cf1534a9def734f2ded9d46fb095c73e8e16,https://github.com/websockets/bufferutil
@parcel-watcher-linux-x64-glibc@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
@jscpd-finder@latest,@jscpd/badge-reporter@4.0.1-86-ge8381ad,,e8381ad59d3b0b8d8699b3c3e63df8f5ba56161e,https://github.com/kucherenko/jscpd
keytar@latest,v7.9.0-8-gdeae59a,,deae59a488789f2cd4a8dba6c7e58665795804fe,https://github.com/atom/node-keytar
react-reconciler@0.27.0,v19.1.0-263-g5717f1933f,,5717f1933f2e8b10406fde1043c3047cbfbddc82,https://github.com/facebook/react
@cspell-dict-html-symbol-entities@4.0.3,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@fluentui-react-icons@2.0.279,1.1.301-1-g7dd479a44b,,7dd479a44b549a5d1eda4143459827c8cd20f838,https://github.com/microsoft/fluentui-system-icons
@nornagon-put@0.0.8,e356025,,e3560259f20cbb815802fce64e7d7ae6bafb0a3d,https://github.com/nornagon/node-put
@napi-rs-canvas-darwin-x64@latest,skia-5b8860c3-4-g05627f3,,05627f34909bd82e227c18309edabe6c085020ca,
@react-native-metro-babel-transformer@0.73.15,v0.54.0-rc.2-24195-ga4c20070689,,a4c20070689ee137891a9f6f8ecc92d0f56b13ef,
@napi-rs-canvas-linux-riscv64-gnu@latest,skia-5b8860c3-4-g05627f3,,05627f34909bd82e227c18309edabe6c085020ca,
utf-8-validate@6.0.5,v6.0.5,v6.0.5,4a9a05728641674620818c6a78b01fce38e6f222,https://github.com/websockets/utf-8-validate
@webassemblyjs-wasm-gen@1.7.6,v1.7.6,v1.7.6,4c7ceb48896fc23cdee62bd8f87d24c4b69c90c9,https://github.com/xtuc/webassemblyjs
@webassemblyjs-wast-printer@1.14.1,v1.14.1,v1.14.1,25d52b1296e151ac56244a7c3886661e6b4a69ea,https://github.com/xtuc/webassemblyjs
@aws-amplify-datastore@4.7.13,@aws-amplify/adapter-nextjs@1.6.3-2-g936c0f79f,,936c0f79f061a14b239695f3aa2222d4fb9ac028,
@cspell-dict-fullstack@3.2.6,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@cspell-dict-haskell@4.0.5,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
pkcs11js@1.3.1,v1.3.1,v1.3.1,e30a91fcc53661c8d93a7a55a0a472ba261b1b63,https://github.com/PeculiarVentures/pkcs11js
@cspell-dict-en_us@4.4.3,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@azure-msal-node@2.9.2,msal-angular-v3.0.20,msal-angular-v3.0.20,1b0fc2023be87c0eb2af7e6c52152eea289b9089,https://github.com/AzureAD/microsoft-authentication-library-for-js
dom-to-image-more@2.12.0,v2.12.0,v2.12.0,e73953133942e66aebca41f5554b7516be2bed07,https://github.com/1904labs/dom-to-image-more
@cspell-filetypes@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@azure-msal-node@1.14.6,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
node-addon-api@2.0.2,2.0.2,2.0.2,7582fafebb7d92570fafc4cf0939f538b629c06f,https://github.com/nodejs/node-addon-api
es-module-lexer@1.5.4,1.5.4,1.5.4,d70de9b010a7664a4b52859834f1fe3064e12c1c,https://github.com/guybedford/es-module-lexer
react-dom@18.2.0,v18.2.0,v18.2.0,9e3b772b8cabbd8cadc7522ebe3dde3279e79d9e,https://github.com/facebook/react
node-gyp@3.6.2,v3.6.2,v3.6.2,b5b52f7bffb55064a623e2478252a8939259cf3f,https://github.com/nodejs/node-gyp
bare-fs@2.3.5,v2.3.5,v2.3.5,e0d012033423c28869bfa355576c22355218b9b3,https://github.com/holepunchto/bare-fs
flatgeobuf@3.24.1,3.24.1,3.24.1,e6ee0ecb9b9131900cbf8bee55864acf9dbf6ea6,https://github.com/flatgeobuf/flatgeobuf
turbo-linux-mips64le@latest,turbopack-240801.2-1005-gc0c234f090,,c0c234f090a66da463aad0651cac340ea077ff5b,https://github.com/vercel/turborepo
ssh2@1.16.0,v1.16.0,v1.16.0,08c5dd884b7bba75f779e2455c25820c1b352691,https://github.com/mscdex/ssh2
react@18.0.0,v18.0.0,v18.0.0,34aa5cfe0d9b6ec4667e02bf46ab34d83dfb2d6d,https://github.com/facebook/react
applicationinsights-native-metrics@latest,v0.0.11-2-gd149327,,d149327c9fecaa1a117e9a3ee3b62b4dc3e75270,https://github.com/Microsoft/ApplicationInsights-node.js-native-metrics
es-module-lexer@1.7.0,1.7.0,1.7.0,dceaab846b11fbd77b39056088a734d9f774b070,https://github.com/guybedford/es-module-lexer
@react-native-virtualized-lists@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
evp_bytestokey@latest,v1.0.3-3-g5873f85,,5873f85f8512e8997b0621196302f30e02d97b44,https://github.com/crypto-browserify/EVP_BytesToKey
@react-native-debugger-frontend@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,
dtrace-provider@0.8.8,v0.8.8,v0.8.8,e9d860eaf553b489bd897e15bd0153f38b8e73a8,https://github.com/chrisa/node-dtrace-provider
@cspell-dict-public-licenses@2.0.13,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
expo-file-system@latest,8325a59be5,,8325a59be5e5ec94c11521311e08f4cef82c5670,https://github.com/expo/expo
es-module-lexer@1.6.0,1.6.0,1.6.0,35221ed37903ab44e74a11426f160648781862ac,https://github.com/guybedford/es-module-lexer
@grpc-proto-loader@0.7.10,@grpc/proto-loader@0.7.10,@grpc/proto-loader@0.7.10,ddb8de2992ada457beba86b75b39a8a0cb6b0ec6,https://github.com/grpc/grpc-node
adal-node@latest,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@azure-msal-common@14.16.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@react-native-community-cli-plugin@0.73.17,v0.54.0-rc.2-24195-ga4c20070689,,a4c20070689ee137891a9f6f8ecc92d0f56b13ef,
@cspell-dict-bash@4.2.0,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
react-native-url-polyfill@1.3.0,v1.3.0,v1.3.0,582fd7de9b5545a08f3405e26ac66fdd9018abf9,https://github.com/charpeni/react-native-url-polyfill
antlr4-c3@latest,v3.4.3-1-ge542df5,,e542df587a05c6880d4ccf9b414cf764be0b975b,https://github.com/mike-lischke/antlr4-c3
turbo-linux-32@latest,turbopack-240801.2-1005-gc0c234f090,,c0c234f090a66da463aad0651cac340ea077ff5b,https://github.com/vercel/turborepo
react-native@0.75.0,v0.75.0,v0.75.0,89cdc14c8bcccb8506cee82056dca6febb1a7281,https://github.com/facebook/react-native
@cspell-dict-golang@6.0.20,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
playwright@latest,v0.13.0-13065-g14dfb291e,,14dfb291eeea37c0ca9ed51eb7517e6dd9f9ef88,https://github.com/Microsoft/playwright
@cspell-dict-scala@5.0.7,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
sharp@0.32.1,v0.32.1,v0.32.1,dea319daf6bd8c63c5ca5eaf150df442575c203c,https://github.com/lovell/sharp
@webassemblyjs-ast@1.7.6,v1.7.6,v1.7.6,4c7ceb48896fc23cdee62bd8f87d24c4b69c90c9,https://github.com/xtuc/webassemblyjs
serialport@10.4.0,v10.4.0,v10.4.0,7cbfd0a009b632914f1f4e79697239f0fdaf1578,https://github.com/serialport/node-serialport
@playwright-browser-chromium@latest,v0.13.0-13065-g14dfb291e,,14dfb291eeea37c0ca9ed51eb7517e6dd9f9ef88,https://github.com/microsoft/playwright
react-native@0.73.6,v0.73.6,v0.73.6,0384caad3458f7658e68653a0ab62fd6cc3e4483,https://github.com/facebook/react-native
react-is@18.2.0,v18.2.0,v18.2.0,9e3b772b8cabbd8cadc7522ebe3dde3279e79d9e,https://github.com/facebook/react
@parcel-watcher-linux-arm64-musl@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
@webassemblyjs-helper-wasm-section@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
@webassemblyjs-utf8@1.13.2,v1.13.2,v1.13.2,897aeb784f042a46a00626f1d1cca96159aa5db3,https://github.com/xtuc/webassemblyjs
@azure-msal-browser@4.12.0,msal-angular-v4.0.12,msal-angular-v4.0.12,36a9d5f1fe7bacbce393283483189b8fb0029a5d,https://github.com/AzureAD/microsoft-authentication-library-for-js
flatbuffers@2.0.4,v25.2.10-3-g5822c1c8,,5822c1c8ddc69bf54ee659603c4d7754eb609b4c,https://github.com/google/flatbuffers
mongodb-redact@1.1.6,@mongodb-js/devtools-connect@3.7.2,@mongodb-js/devtools-connect@3.7.2,7c6900dcf68dd9c55e3f527c9b005c60f62c9d8b,https://github.com/mongodb-js/devtools-shared
@serialport-parser-delimiter@10.3.0,v10.3.0,v10.3.0,ceba41c8f89d911de210f2513aaae85fff3ab457,https://github.com/serialport/node-serialport
@cspell-dynamic-import@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@webassemblyjs-utf8@1.11.6,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
@emnapi-wasi-threads@latest,v1.4.0-12-gff68a4d,,ff68a4d843df5548dfe42212144405e3d582734f,https://github.com/toyobayashi/emnapi
bufferutil@4.0.2,v4.0.2,v4.0.2,0e7d979038d020b997df653e3f974c93ba85f645,https://github.com/websockets/bufferutil
scheduler@0.13.6,v19.1.0-263-g5717f1933f,,5717f1933f2e8b10406fde1043c3047cbfbddc82,https://github.com/facebook/react
macos-export-certificate-and-key@latest,v1.2.4,v1.2.4,1639fa589e973dd312403e434d2877bca12b0211,https://github.com/mongodb-js/macos-export-certificate-and-key
@webassemblyjs-wasm-parser@1.11.1,v1.11.1,v1.11.1,3f07e2db2031afe0ce686630418c542938c1674b,https://github.com/xtuc/webassemblyjs
@serialport-bindings-cpp@13.0.0,v13.0.0,v13.0.0,5f5a0fb9aa4ae30057fe936442929e33128b1d33,https://github.com/serialport/bindings-cpp
bare-os@2.4.0,v2.4.0,v2.4.0,50b27d2f98fc72e6071d8e848704deb863f9d74f,https://github.com/holepunchto/bare-os
aws-crt@latest,v1.27.0-2-g559b3c9,,559b3c90339f7c2117ad7ccf13439840c1079d04,https://github.com/awslabs/aws-crt-nodejs
@serialport-parser-readline@12.0.0,v12.0.0,v12.0.0,f7e7bd53f9578a26c4f44cc1949fef396dc064c7,https://github.com/serialport/node-serialport
bufferutil@4.0.8,v4.0.8,v4.0.8,9047e45073bf93e495ed100361d270d4062867d8,https://github.com/websockets/bufferutil
serialport@13.0.0,v13.0.0,v13.0.0,701ffd844f0950164da4dda4dca57e94891177a9,https://github.com/serialport/node-serialport
scheduler@0.20.2,v19.1.0-262-gb07717d857,,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,https://github.com/facebook/react
gethue@latest,20250130-121242-148-g2d547872c8,,2d547872c826a6ca3e33db89c931c1e26ca12ebe,https://github.com/cloudera/hue
node-gyp@10.0.1,v10.0.1,v10.0.1,da19158e7a02c574d4f6d3d367ee264cb08d47ec,https://github.com/nodejs/node-gyp
node-forge@latest,v1.3.1-1-g2bb97af,,2bb97afb5058285ef09bcf1d04d6bd6b87cffd58,https://github.com/digitalbazaar/forge
@napi-rs-canvas-android-arm64@latest,skia-5b8860c3-4-g05627f3,,05627f34909bd82e227c18309edabe6c085020ca,
onigasm@2.2.5,v2.2.5,v2.2.5,82c56c383334b0c502e805d8940e4b745b67eda2,https://github.com/NeekSandhu/onigasm
@serialport-parser-packet-length@10.3.0,v10.3.0,v10.3.0,ceba41c8f89d911de210f2513aaae85fff3ab457,https://github.com/serialport/node-serialport
@parcel-watcher-linux-x64-musl@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
node-addon-api@6.1.0,v6.1.0,v6.1.0,0e34f228399b7ef7b2223e8320d8260e6a707e03,https://github.com/nodejs/node-addon-api
@webassemblyjs-wasm-opt@1.14.1,v1.14.1,v1.14.1,25d52b1296e151ac56244a7c3886661e6b4a69ea,https://github.com/xtuc/webassemblyjs
vscode-ws-jsonrpc@1.0.2,mlce-2025.5.2-1-gc5f770b,,c5f770be6d99466199f04d18f00256f7a5bcdb06,https://github.com/TypeFox/monaco-languageclient
@cspell-dict-markdown@2.0.10,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@cspell-dict-r@2.1.0,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
tree-sitter-php@0.20.0,v0.20.0,v0.20.0,0a99deca13c4af1fb9adcb03c958bfc9f4c740a9,https://github.com/tree-sitter/tree-sitter-php
@azure-msal-node@2.14.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@jscpd-html-reporter@3.3.26,v3.3.26,v3.3.26,f7fcedcd93b38c066f75ee239cb706f726b16652,https://github.com/kucherenko/jscpd
@parcel-watcher-android-arm64@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
@cspell-dict-shell@1.1.0,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
@cspell-dict-node@5.0.7,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
react-is@16.13.0,v16.13.0,v16.13.0,c1c5499cc3fd179004911b3391a55de1af4de037,https://github.com/facebook/react
@parcel-watcher-win32-arm64@latest,v2.5.1-1-g119f1ff,,119f1ff04bb41c2369929e37274900c61b0a9f49,https://github.com/parcel-bundler/watcher
lerc@2.0.0,js_v4.0.4-19-gb98e72c,,b98e72c1601ca03b2923749a54d0e1ac54ac0e78,https://github.com/Esri/lerc
@serialport-parser-delimiter@11.0.0,v11.0.0,v11.0.0,6a8202cd947c87ac70c9f3c84d60fe4b5f5d70a9,https://github.com/serialport/node-serialport
fb-watchman@2.0.0,v2025.05.26.00-5-g2a61e8109,,2a61e8109ca9e74f4b663a8f0c64bb88bf69a9c6,https://github.com/facebook/watchman
@mongodb-js-saslprep@1.1.9,@mongodb-js/mongodb-ts-autocomplete@0.2.2-3-ge7d6c70,,e7d6c706ec6b5c8aa51b86fc954570b5223960a0,
flow-parser@0.156.0,v0.156.0,v0.156.0,d56d77713f7c551dd46b5ccbd59b038d6308d798,https://github.com/facebook/flow
turbo-linux-arm64@latest,turbopack-240801.2-1005-gc0c234f090,,c0c234f090a66da463aad0651cac340ea077ff5b,https://github.com/vercel/turborepo
@serialport-parser-regex@10.3.0,v10.3.0,v10.3.0,ceba41c8f89d911de210f2513aaae85fff3ab457,https://github.com/serialport/node-serialport
@azure-msal-browser@3.24.0,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
cspell-trie-lib@8.19.3,v8.19.3,v8.19.3,cb6946b709da590d0c6175f9962799d18aa43e93,https://github.com/streetsidesoftware/cspell
@azure-msal-common@15.5.2,msal-angular-v4.0.12-13-g2a979a886,,2a979a886ff80b97e35e36fc8cd27eafdf3752ea,https://github.com/AzureAD/microsoft-authentication-library-for-js
@cspell-dict-fonts@4.0.4,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
use-sync-external-store@1.2.0,v19.1.0-262-gb07717d857,,b07717d857422af5fb1c2ee0930e5a2a62df2b0e,https://github.com/facebook/react
cjs-module-lexer@1.4.1,1.4.3,1.4.3,b9f2c204961b02bbfee603c196f9db05df960d14,https://github.com/nodejs/cjs-module-lexer
@napi-rs-canvas-win32-x64-msvc@latest,skia-5b8860c3-4-g05627f3,,05627f34909bd82e227c18309edabe6c085020ca,
@webassemblyjs-wasm-gen@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
@webassemblyjs-helper-buffer@latest,v1.14.1-1-gaf8e766c,,af8e766c26d36c34c3b84c975d3dea96dcf22197,https://github.com/xtuc/webassemblyjs
adal-node@0.2.3,v0.2.3,v0.2.3,8c303e8e112473b1d27112a806d2280dd5dd3ea4,https://github.com/AzureAD/microsoft-authentication-library-for-js
@cspell-dict-cspell-bundle@1.0.47,@cspell/dict-cspell-bundle@2.0.4,@cspell/dict-cspell-bundle@2.0.4,8fa16dbdc0421ae65170dfc5fa9f465d9d0c66af,https://github.com/streetsidesoftware/cspell-dicts
bare-fs@4.0.2,v4.0.2,v4.0.2,261b1c596f428610e8d275dec3bb4089430ac9cf,https://github.com/holepunchto/bare-fs
prismjs@1.27.0,v1.27.0,v1.27.0,703881e14bf7530b180fad6052e535d0085315cd,https://github.com/PrismJS/prism
node-addon-api@8.1.0,v8.3.1-7-g1e57a0a,,1e57a0ae82786c320c784ec6b67f357c85733132,https://github.com/nodejs/node-addon-api
@hpcc-js-wasm@1.16.1,v1.16.1,v1.16.1,da7b526b1b74509f3f460455da4b82465b2b10dd,
@react-native-normalize-color@2.1.0,v0.54.0-rc.2-24192-g56c1ab3253b,,56c1ab3253be9046a8e6b17ed9ecb0614d5922dd,
@mongodb-js-devtools-connect@3.7.2,@mongodb-js/mongodb-ts-autocomplete@0.2.2-3-ge7d6c70,,e7d6c706ec6b5c8aa51b86fc954570b5223960a0,
